ITEM_CATEGORY_NAME,ITEM_SUBCATEGORY_NAME,ITEM_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,PRODUCT_PRICE,SWEETNESS_CODE
Wine,Canada - BC,Canada - BC White Wine,CANADA,86405,NK'MIP - QWAM QWMT CHARDONNAY 2019,8.36909E+11,0.75,1,13.6,32.99,0
Wine,France Wine,France Champagne Wine,FRANCE,99150,DEUTZ - CUVEE WILLIAM DEUTZ BRUT 2006,3.35995E+12,1.5,1,12.5,379.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,162057,BIG ROCK - TRADITIONAL ALE CAN 15 PACK,64294000788,0.355,15,5,23.49,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,186161,CRAIGELLACHIE - 33 YEAR OLD,7.64017E+12,0.7,1,46,1700,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,427872,PINOT NOIR - DUCK POND OREGON,7.68154E+11,0.75,1,13.5,35.99,0
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,484618,MALBEC - TRIVENTO RESERVE,7.79804E+12,0.75,1,13.8,12.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,493754,GLENGLASSAUGH - 50 YEAR OLD,5.06072E+12,0.75,1,40.5,9400,NA
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,683847,LABATT - BUD LIGHT CAN,62067567377,0.355,15,4,26.49,NA
Spirits,Liqueurs,Other Liqueurs,CANADA,82883,PERSIAN EMPIRE -  ARAK SAGGI,6.27315E+11,0.75,1,40,24.99,NA
Wine,France Wine,France Red Wine,FRANCE,97185,ST EMILION - CHATEAU LA DOMINIQUE 2018,3.60905E+12,0.75,1,13,140,NA
Wine,France Wine,France Red Wine,FRANCE,143004,ST ESTEPHE - CHATEAU MONTROSE 2018,3.27704E+12,0.75,1,13,380,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,207566,PHANTOM CREEK ESTATES - PINOT GRIS 2017,6.2699E+11,0.75,1,13,31.99,0
Spirits,Liqueurs,Cream/Dairy Liqueurs,IRELAND,209638,BAILEYS - STRAWBERRIES AND CREAM,5.01101E+12,0.75,1,17,28.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,337600,TOSCANA - ROCCA DELLE MACIE ROCCATO 2012,8.00231E+12,0.75,1,13.5,47.99,0
Wine,France Wine,France Red Wine,FRANCE,495586,BANDOL RED - DOMAINE DE LA BEGUDE LA BRULADE,6.96852E+11,0.75,1,13.5,115.99,NA
Wine,France Wine,France Red Wine,FRANCE,827493,POMMARD - DOMAINE BLAIN GAGNARD 2017,3.32272E+12,0.75,1,13,90.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,837641,NAKED GRAPE - PINOT GRIGIO,63657017692,0.75,1,12.5,8.99,1
Wine,France Wine,France Fruit and Dessert Wine,FRANCE,973495,CHATEAU RAYNE VIGNEAU 2007,3.76016E+12,0.375,1,13.5,29.99,10
Wine,Italy Wine,Italy Sparkling Wine,ITALY,60556,LAMARCA - ROSE PROSECCO 2020,85000032442,0.75,1,11,19.99,0
Spirits,Gin,Flavoured Gin,UNITED STATES OF AMERICA,62439,INDOGGO - GIN,84279004792,0.75,1,40,41.99,NA
Wine,South Africa Wine,South Africa Red Wine,RUSSIA (USSR),72862,MERLOT - VONDELING,6.00981E+12,0.75,1,13.5,11.97,0
Wine,South Africa Wine,South Africa Red Wine,SOUTH AFRICA,140970,CABERNET SAUVIGNON - GRACELAND STELLENBOSCH 2018,6.00204E+12,0.75,1,14,33.99,0
Wine,France Wine,France White Wine,FRANCE,472555,VIN DE FRANCE SAUVIGNON BLANC - LURTON LES FUMEES BLANCHES,7.21299E+11,0.75,1,12,15.99,0
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,521609,LABATT - BUDWEISER CAN,62067335297,0.355,36,5,55.99,NA
Wine,France Wine,France Red Wine,FRANCE,929612,GIGONDAS - CHATEAU DE SAINT COSME LE CLAUX 2019,3.48381E+12,0.75,1,16,179.99,0
Wine,Australia Wine,Australia White Wine,AUSTRALIA,45928,PINOT GRIGIO - HELLO VEGAN,9.34415E+12,0.75,1,12,13.49,0
Wine,France Wine,France Red Wine,FRANCE,90673,PESSAC LEOGNAN - CHATEAU HAUT BRION ROUGE 2018,,0.75,1,13,1500,NA
Wine,Germany Wine,Germany White Wine,GERMANY,177501,RIESLING - BLACK TOWER,7.8586E+11,0.75,1,11.5,11.99,2
Spirits,Liqueurs,Whiskey Liqueurs,CANADA,293068,SOUTHERN COMFORT,88544016787,0.375,1,35,12.99,NA
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,342436,CHARDONNAY - BONTERRA ORGANIC MENDOCINO CTY 2018,82896780419,0.75,1,13.5,22.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,419578,PHILLIPS BREWING - DINOSOUR STONE FRUIT TALL CAN,8.18278E+11,0.473,1,4.2,3.09,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,517169,JACKSON TRIGGS PROPRIETOR'S SELECTION RIESLING GEWURZTRAMINR,63657033814,0.75,1,12.5,9.99,1
Wine,Canada - BC,Canada - BC White Wine,CANADA,777466,WINE O'CLOCK - CHARDONNAY,7.76546E+11,16,1,12.5,121.99,0
Wine,France Wine,France Red Wine,FRANCE,944397,CHATEAU AUSONE 2013,,0.75,1,13,999,NA
Wine,France Wine,France White Wine,FRANCE,45548,PINOT GRIS - DOMAINE ZIND HUMBRECHT GC CLOS ST URBAIN 2018,3.76016E+12,0.75,1,13.5,159.99,1
Spirits,Whisky,Canadian Whisky,CANADA,96548,LOT 40 - DARK OAK CANADIAN WHISKY,48415541039,0.75,1,48,54.99,NA
Wine,France Wine,France Champagne Wine,FRANCE,181283,VEUVE CLICQUOT - EXTRA BRUT EXTRA OLD,3.04961E+12,0.75,1,12,105.99,0
Wine,France Wine,France Red Wine,FRANCE,461429,COTE-ROTIE - JP ET C DOMAINE JAMET AC,7.95898E+11,0.75,1,13,179.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,463040,BALBLAIR - 17 YO,5.01051E+12,0.7,1,46,199.99,NA
Wine,Canada - BC,Canada - BC Ice Wine,CANADA,504860,GEHRINGER - SIGNATURE RIESLING ICEWINE IN WOOD BOX 2019,6.23871E+11,0.375,1,10,54.99,10
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,534230,CHARDONNAY - BERINGER FOUNDERS ESTATE,89819028504,0.75,1,13.9,15.99,0
Spirits,Rum,White Rum,UNITED STATES OF AMERICA,643247,BACARDI - MAESTRO,80480004156,0.75,1,40,24.99,NA
Wine,France Wine,France Red Wine,FRANCE,944819,CHATEAU LYNCH BAGES 2013,,0.75,1,13,165,0
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,7714,WHITE CLAW - BLACK CHERRY TALL CAN,7.7947E+11,0.473,1,5,2.99,NA
Spirits,Whisky,Other Country Whisky,JAPAN,14718,NIKKA - MIYAGIKYO SINGLE MALT,4.90423E+12,0.7,1,45,94.99,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,56473,CABERNET SAUVIGNON - YELLOW TAIL,8.39743E+11,0.75,1,13.5,12.49,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,131014,STRATHCONA - BIG SEXY FUNK IPA TALL CAN,6.2699E+11,0.473,4,5.5,13.79,NA
Wine,France Wine,France Red Wine,FRANCE,143385,MOULIS - CHATEAU POUJEAUX 2018,,0.75,1,13,75,NA
Spirits,Rum,Amber Rum,CANADA,199139,LAMB'S - PALM BREEZE RUM PET,48415504744,0.75,1,40,21.99,NA
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,211113,BOMBERGER'S - DECLARATION SMALL BATCH BOURBON,39383009904,0.75,1,54,209.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,420547,BIFERNO ROSSO - DI MAJO NORANTE RAMITELLO 2013,8.01132E+12,0.75,1,13,26.99,0
Wine,France Wine,France Champagne Wine,FRANCE,445445,RUINART - BLANC DE BLANCS BRUT,3.18537E+12,0.75,1,12.5,129.99,0
Beer,Import Beer,Europe Beer,POLAND,696864,TYSKIE,5.90136E+12,0.5,1,5.3,2.89,NA
Wine,France Wine,France Red Wine,FRANCE,944298,CHATEAU SMITH HAUT LAFITTE ROUGE 2013,,0.75,1,13,119,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,4215,RED TRUCK - LAGER CAN,8.58054E+11,0.355,8,5,13.99,NA
Wine,France Wine,France Red Wine,FRANCE,18543,PAUILLAC - CHATEAU LAFITE ROTHSCHILD 2010,3.41947E+12,0.75,1,13,2350,0
Wine,Australia Wine,Australia White Wine,AUSTRALIA,46819,SEMILLON - MOUNT PLEASANT ELIZABETH 2019,9.31177E+12,0.75,1,10.5,26.99,0
Wine,France Wine,France Red Wine,FRANCE,97416,ST EMILION - CHATEAU TROPLONG MONDOT 2018,3.60905E+12,0.75,1,13,250,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,98234,FOUR SHADOWS WINERY - MERLOT 2018,6.2699E+11,0.75,1,14.3,19.97,0
Wine,France Wine,France Red Wine,FRANCE,123065,ST ESTEPHE - CHATEAU LILIAN LADOUYS 2018,,0.75,1,13,55,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,129999,OSOYOOS LAROSE - LE GRAND VIN 2017,8.7161E+11,0.75,1,13.5,48.99,0
Wine,France Wine,France Red Wine,FRANCE,203495,POMEROL - CHATEAU LA CABANNE 2017,,0.75,1,13,75,NA
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,216779,DEWAR'S WHITE LABEL,7.64017E+12,1.75,1,40,54.99,NA
Wine,France Wine,France Red Wine,FRANCE,363515,CHATEAU L'EVANGILE 2014,,0.75,1,15,250,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,451082,NORTH BRITISH - 25 YEAR OLD OLD PARTICULAR DOUGLAS LAING,5.01422E+12,0.7,1,48.9,189.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,570556,LANGHE ROSSO- TENUTA ROCCA ORNATI 09,8.0291E+12,0.75,1,14.5,29.99,0
Wine,Spain Wine,Spain Red Wine,SPAIN,670976,COSTERS DEL SEGRE - MIGUEL TORRES PURGATORI,8.41011E+12,0.75,1,14.5,57.99,0
Wine,France Wine,France Red Wine,FRANCE,855676,PAUILLAC - CHATEAU LATOUR 2006,3.41295E+12,0.75,1,14,1500,0
Wine,France Wine,France Red Wine,FRANCE,50115,MOULIS - CHATEAU POUJEAUX 2018,3.44194E+12,0.75,1,13,75,NA
Spirits,Rum,Amber Rum,VENEZUELA,53981,DIPLOMATICO - SINGLE VINTAGE 2005,7.594E+12,0.75,1,43,159.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,93939,DOGLIANI DOLCETTO - BATASIOLO 2017,6.32738E+11,0.75,1,14,25.99,0
Wine,France Wine,France Red Wine,FRANCE,131078,CROZES HERMITAGE - CHAPOUTIER MEYSONNIERS ORGANIC 16,3.39118E+12,0.75,1,14,29.99,0
Spirits,Rum,Amber Rum,JAMAICA,177808,APPLETON ESTATE - SIGNATURE BLEND,6.21705E+11,0.75,1,40,24.99,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,224769,FERNIE BREWING - CAMPOUT WEST COAST PALE ALE,6.2699E+11,0.355,6,5.4,12.49,NA
Wine,Italy Wine,Prosecco Wine,ITALY,226157,BOLLA - PROSECCO EXTRA DRY,8.00896E+12,0.75,1,11,17.99,1
Wine,South Africa Wine,South Africa White Wine,SOUTH AFRICA,353163,CHARDONNAY - ANTHONIJ RUPERT CAPE OF GOOD HOPE SERRURIA,8.55144E+11,0.75,1,14,26.99,0
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,358174,YELLOWSTONE PRIVATE - SINGLE BARREL 2021,88352135298,0.75,1,46.5,99.99,NA
Spirits,Liqueurs,Cream/Dairy Liqueurs,IRELAND,456687,CAROLANS - COLD BREW,8.10845E+11,0.75,1,17,25.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,484469,CHIANTI CLASSICO - SAN FELICE 2018,7.09067E+11,0.75,1,13,23.99,0
Wine,France Wine,France Red Wine,FRANCE,734913,PAUILLAC - CHATEAU MOUTON ROTHSCHILD 2014,6.2699E+11,0.75,1,13.5,880,0
Wine,Fortified Wine,Sherry Wine,SPAIN,761841,LUSTAU - EAST INDIA SOLERA,8.41233E+12,0.5,1,20,32.99,4
Spirits,Liqueurs,Cream/Dairy Liqueurs,UNITED STATES OF AMERICA,777607,BLARNEY'S CREAM LIQUOR,85254600169,0.75,1,16,20.49,NA
Spirits,Other Spirits,Ready to Serve Cocktails,CHILE,797092,CAPEL - PISCO SOUR LIGHT,7.80211E+12,0.7,1,12,14.99,NA
Wine,France Wine,France White Wine,FRANCE,942581,CHATEAU CARBONNIEUX BLANC 2013,,0.75,1,13,65,0
Wine,France Wine,France White Wine,FRANCE,949263,CHATEAU SMITH HAUT LAFITTE BLANC 2013,,0.75,1,12.5,170,0
Spirits,Liqueurs,Cream/Dairy Liqueurs,IRELAND,5959,BAILEYS - ORIGINAL IRISH CREAM,5.01101E+12,0.75,1,17,28.49,NA
Spirits,Gin,Dry Gin,CANADA,108124,TUNDRA - GIN,57496010693,0.75,1,40,37.99,NA
Wine,France Wine,France Red Wine,FRANCE,142819,ST EMILION - CHATEAU FAUGERES 2018,3.76031E+12,0.75,1,13,100,NA
Wine,Chile Wine,Chile Red Wine,CHILE,188193,CABERNET SAUVIGNON - SAN PEDRO GATO NEGRO,7.8043E+12,0.75,1,13.5,8.29,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,260869,COLUMBIA VALLEY RED - CHATEAU STE MICHELLE INDIAN WELLS 2016,88586004971,0.75,1,14.5,36.99,0
Spirits,Liqueurs,Fruit Liqueurs,FRANCE,437415,GRAND MARNIER - CUVEE REVELATION,3.0183E+12,0.75,1,40,625,NA
Spirits,Grape and Fruit Brandy,Cognac,FRANCE,463568,HENNESSY - VERY SPECIAL NBA FLASK,3.246E+12,0.2,1,40,22.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,466011,ALLEGRINI - PALAZZO DELLE TORRE IGT 2017,8.01582E+12,0.75,1,12.5,29.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,479337,CHIANTI CLASSICO - GABBIANO CAVALIERE D'ORO 2019,89819502417,0.75,1,13.5,19.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,508739,STRANGE FELLOWS BREWING - TALISMAN PALE ALE CAN,,0.473,4,4.2,12.49,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,626416,NK'MIP - MERLOT 2019,8.36909E+11,0.75,1,13.5,21.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,677195,HESTER CREEK - SELECTED BARRELS MERLOT 2019,6.2699E+11,0.75,1,14,19.99,0
Spirits,Asian Spirits,China Spirits,CHINA,24729,RED STAR ER GUO TOU,6.90679E+12,0.5,1,56,18.99,0
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,45647,PYUR - ROOT BEER VODKA SODA CAN,6.2699E+11,0.355,6,4.5,11.99,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,46329,HELIOS CABERNET SAUVIGNON - PENLEY ESTATE,7.51527E+11,0.75,1,14,93.99,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,109369,SHIRAZ - DOMINIC BLACK LABEL,9.33932E+12,0.75,1,14.5,13.97,0
Wine,Germany Wine,Germany White Wine,GERMANY,181988,RIESLING KABINETT BRAUNEBERGER - FRITZ HAAG,4.04242E+12,0.75,1,11,38.99,0
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,305777,NUDE - GIN SODA LEMON CAN,32302448099,0.355,6,5,12.99,NA
Wine,France Wine,France Champagne Wine,FRANCE,354779,VEUVE CLICQUOT - LA GRANDE DAME 2008,3.04961E+12,0.75,1,12.5,215.99,0
Spirits,Asian Spirits,China Spirits,CHINA,423962,WULIANGYE - JIAOBEI,6.90138E+12,0.5,1,52,291.99,NA
Wine,France Wine,France Red Wine,FRANCE,684308,PINOT NOIR - JP CHENET RESERVE,3.50061E+12,0.75,1,12.5,12.99,0
Wine,France Wine,France Red Wine,FRANCE,749283,CHATEAU LATOUR 2003,3.25869E+12,0.75,1,13,1999,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,760843,LABATT - BUD LIGHT CAN,,0.355,12,4,21.99,NA
Spirits,Rum,White Rum,CANADA,772525,BACARDI - SUPERIOR WHITE PET,6.20213E+11,0.75,1,40,21.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,78574,BAROLO - MARCARINI BRUNATE 2015,7.26452E+11,0.75,1,14,94.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,79721,BAROLO - CONTERNO FANTINO GINESTRA VIGNA DEL GRIS 2016,7.26452E+11,0.75,1,14.5,149.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,111983,CABERNET SAUVIGNON - DIAMOND CREEK MIXED CASE 2017,7.95898E+11,0.75,6,14.1,2500,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,120253,JACKSON TRIGGS PROPRIETOR'S SELECTION SHIRAZ,63657007532,1.5,1,13,16.99,0
Spirits,Whisky,Canadian Whisky,CANADA,189217,GIBSONS FINEST STERLING,83664870325,0.75,1,40,27.99,NA
Wine,France Wine,France Red Wine,FRANCE,202487,ST EMILION - CHATEAU CLOS FOURTET 2017,6.2699E+11,0.75,1,14,230,NA
Spirits,Liqueurs,Other Liqueurs,FRANCE,205459,ST GERMAIN - GIFTSET,80480987336,0.75,1,20,45.97,NA
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,330233,CHARDONNAY - STERLING NAPA VALLEY 2016,5.0101E+12,0.75,1,14.5,27.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,416592,BOLGHERI - LE SERRE NUOVE ORNELLAIA 2019,8.18201E+11,0.75,1,13.5,74.99,0
Beer,Import Beer,Europe Beer,BELGIUM,615674,STELLA ARTOIS,7.8615E+11,0.33,12,5.2,27.99,NA
Spirits,Vodka,Straight Vodka,CANADA,630780,SKYY,69321004548,1.14,1,40,35.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,883348,CASTEL DEL MONTE RISERVA - RIVERA IL FALCONE 2014,8.00072E+12,0.75,1,13.5,29.99,0
Wine,France Wine,France Red Wine,FRANCE,944561,CHATEAU L'EGLISE CLINET 2013,,0.75,1,13,350,0
Wine,France Wine,France Red Wine,FRANCE,42733,MERCUREY - MICHEL JUILLOT PINOT NOIR 2018,3.50803E+12,0.75,1,13,46.99,0
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,44152,CORONA 24 BOTTLE,62067382444,0.33,24,4.6,53.79,NA
Wine,Portugal Wine,Portugal Rose Wine,PORTUGAL,55390,LISBOA - CASA SANTOS LIMA PORTUGA ROSE,5.60442E+12,3,1,11.5,34.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,56975,NAPA VALLEY RED - OPUS ONE 2009,6.2699E+11,0.75,1,14.5,770,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,83397,CEDARCREEK - PLATINUM PINOT NOIR BLOCK 2 2017,7.78914E+11,0.75,1,13.8,61.99,0
Wine,Canada - Other,Canada - Other White Wine,CANADA,132429,PELLER FAMILY VINEYARDS - PINOT GRIGIO,48162011168,1,1,12,10.49,0
Wine,Australia Wine,Australia White Wine,AUSTRALIA,145014,PINOT GRIGIO - TEMPUS TWO SILVER SERIES,7.64254E+11,0.75,1,12.5,9.99,0
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,148525,JOHNNIE WALKER - GAME OF THRONES A SONG OF ICE,88076184121,0.75,1,40.2,59.99,NA
Wine,Portugal Wine,Portugal Red Wine,PORTUGAL,150014,DAO - ADEGA DE PENALVA,5.60647E+12,0.75,1,12.5,13.49,0
Spirits,Rum,Dark Rum,GUATEMALA,152645,RON ZACAPA - 23 YEAR SOLERA GRAN RESERVA GUATEMALA,6.99013E+11,0.75,1,40,81.99,NA
Wine,Portugal Wine,Portugal White Wine,PORTUGAL,156059,SETUBAL - JOSE MARIA DA FONSECA ALBIS,6.0047E+11,0.75,1,12,13.49,0
Wine,France Wine,France White Wine,FRANCE,215266,MACON LUGNY - JADOT,3.53593E+12,0.75,1,13.5,32.99,0
Spirits,Tequila,Flavoured Tequila,MEXICO,243782,1800 - COCONUT,8.11538E+11,0.75,1,35,37.99,NA
Spirits,Whisky,Irish Whiskey,IRELAND,330076,MIDLETON - VERY RARE BOTTLED 2016,80432534175,0.75,1,40,289.99,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,361527,PACIFIC WESTERN - CARIBOO GENUINE DRAFT CAN,7.74558E+11,0.355,12,5.5,16.49,NA
Wine,France Wine,France Red Wine,FRANCE,368902,CHATEAU BEYCHEVELLE 2014,6.2699E+11,0.75,1,12.5,125,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,531746,BRUICHLADDICH - PORT CHARLOTTE PAUILLAC CASK,5.05581E+12,0.7,1,56.1,149.99,NA
Spirits,Vodka,Flavoured Vodka,CANADA,1423,HEY Y'ALL BREWED BLACK TEA VODKA,6.2699E+11,0.75,1,35,23.99,NA
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,25219,BASIL HAYDEN 10 YEAR OLD RYE,80686012337,0.75,1,40,79.99,NA
Spirits,Whisky,Irish Whiskey,IRELAND,107188,WATERFORD IRISH SINGLE MALT - ARCADIAN SERIES ORGANIC GAIA,5.39154E+12,0.7,1,50,138.99,NA
Wine,France Wine,France Red Wine,FRANCE,142922,ST ESTEPHE - CHATEAU LAFON ROCHET 2018,,0.75,1,13,110,NA
Wine,France Wine,France Red Wine,FRANCE,143019,PESSAC LEOGNAN - CHATEAU OLIVIER ROUGE 2018,,0.75,1,13,75,NA
Wine,France Wine,France Red Wine,FRANCE,147546,BEAUJOLAIS - BOUCHARD AINE,3.34018E+12,0.75,1,12,14.49,0
Wine,Chile Wine,Chile Red Wine,CHILE,156576,CARMENERE - ESTAMPA ESTACION COLGHAGUA 2017,7.80872E+12,0.75,1,14,14.99,0
Wine,France Wine,France Red Wine,FRANCE,227635,PAUILLAC - CHATEAU LATOUR 2008,3.41295E+12,0.75,1,13.5,1300,0
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,313833,CHARDONNAY - J LOHR RIVERSTONE,89121068816,0.375,1,14,13.99,0
Wine,France Wine,France Red Wine,FRANCE,378695,CHATEAUNEUF DU PAPE - BEAUCASTEL 2004,6.33135E+11,1.5,1,14.5,265.99,0
Spirits,Whisky,Canadian Whisky,CANADA,461181,FORTY CREEK - COPPER POT OLD FASHIONED GIFT PACK,69321004791,0.75,1,43,32.99,NA
Wine,France Wine,France Red Wine,FRANCE,758516,COTE ROTIE - JEAN PAUL BRUN TERRES ROTIES 2011,8.78969E+11,0.75,1,13,68.99,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,69380,OKANAGAN SPRING - PORTER CAN,56910000463,0.355,6,8.5,12.49,NA
Wine,France Wine,France Red Wine,FRANCE,203174,MARGAUX - CHATEAU MARGAUX 2014,3.41947E+12,0.75,1,13,880,0
Wine,France Wine,France White Wine,FRANCE,239467,COTES DE GASCOGNE - LES FLEURS DU MAL,8.71755E+12,0.75,1,11.5,16.99,0
Wine,France Wine,France White Wine,FRANCE,262170,PESSAC LEOGNAN BLANC - CHATEAU HAUT BRION 2011,3.27703E+12,0.75,1,14.5,1299,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,318667,PINOT NOIR - MARK WEST,8.51718E+11,0.75,1,13.5,17.99,0
Spirits,Rum,Amber Rum,JAMAICA,452938,APPLETON ESTATE - 21 YEAR OLD,6.36191E+11,0.75,1,43,157.99,NA
Wine,Austria Wine,Austria White Wine,AUSTRIA,458034,GRUNER VELTLINER - LAURENZ UND SOPHIE SINGING 2018,9.12002E+12,0.75,1,12,23.99,0
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,495513,JOHNNIE WALKER - BLACK ICON,5.00027E+12,0.75,1,40,59.99,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,611467,CABERNET SHIRAZ MERLOT - PETER LEHMANN CLANCYS,9.31191E+12,0.75,1,14,17.99,0
Wine,Canada - BC,Canada - BC Dessert Wine,CANADA,34,PARADISE RANCH - MERLOT LATE HARVEST 2018,6.2699E+11,0.375,1,11.8,19.99,6
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,1931,AUSTRALIAN RED - 19 CRIMES THE UPRISING,89819724628,0.375,1,15,10.99,0
Spirits,Grape and Fruit Brandy,Brandy,SPAIN,43083,FUNDADOR - BRANDY DE JEREZ SOLERA RESERVA,8.41016E+12,0.75,1,40,31.99,NA
Wine,Italy Wine,Italy Sparkling Wine,ITALY,69407,BOTTEGA - ROSE GOLD BRUT MAGNUM,6.2699E+11,1.5,1,11.5,68.66,0
Spirits,Liqueurs,Fruit Liqueurs,UNITED STATES OF AMERICA,163036,99 BANANAS - BANANA SCHNAPPS LIQUEUR,80660620992,0.05,1,49.5,1.99,NA
Wine,France Wine,France Red Wine,FRANCE,186288,ST EMILION - CHATEAU CHEVAL BLANC 2010,3.66026E+12,0.75,1,13,2499,0
Wine,France Wine,France White Wine,FRANCE,454066,CHATEAU SMITH HAUT LAFITTE BLANC 2012,3.43801E+12,0.75,1,13,170,0
Wine,Germany Wine,Germany White Wine,GERMANY,547489,RIESLING TROCKEN - BASSERMANN JORDAN PFALZ 2018,4.02691E+12,0.75,1,12.5,28.99,1
Spirits,Vodka,Straight Vodka,RUSSIA (USSR),891721,RUSSIAN STANDARD,4.6034E+12,0.375,1,40,14.49,0
Spirits,Rum,Dark Rum,CANADA,8458,LAMB'S - NAVY,48415510806,1.14,1,40,33.49,NA
Spirits,Tequila,Gold Tequila,MEXICO,144645,JOSE CUERVO - ESPECIAL GOLD,8.11538E+11,0.2,1,40,10.99,NA
Wine,France Wine,France Red Wine,FRANCE,184873,FRONSAC - CHATEAU LA VIEILLE CURE 2017,3.3645E+12,0.75,1,15,45,NA
Wine,South Africa Wine,South Africa White Wine,SOUTH AFRICA,219434,SAUVIGNON BLANC - RIEBEEK CELLARS COLLECTION SWARTLAND,6.00494E+12,0.75,1,13.5,12.99,0
Wine,Italy Wine,Italy Sparkling Wine,ITALY,252575,BERLUCCHI - FRANCIACORTA 61 BRUT,8.00937E+12,0.75,1,12.5,45.99,0
Spirits,Vodka,Straight Vodka,POLAND,253302,LUKSUSOWA,5.90019E+12,0.75,1,40,24.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,271106,BAROLO - G D VAJRA BRICCO DELLE VIOLE 2016,6.2699E+11,0.75,1,14,105.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,533307,MONTE CREEK RANCH - CABERNET MERLOT 2017,7.79001E+11,0.75,1,13.5,20.49,0
Spirits,Other Spirits,Miscellaneous/Other Spirits,CANADA,712877,CLEARANCE MINI'S,6.2699E+11,0.05,1,40,2.99,NA
